unique_tree_id,id_parcela,monitoreo,monitoreo_label,familia,especie,nombre_comun,meses_desde_inicio,elevacion_m,coord_x,coord_y,altura_anterior,copa_anterior,fito_Bueno,fito_Malo,fito_Regular,gremio_Inicial,gremio_Intermedia,gremio_Tardía,loc_Guayabal,loc_San Antonio,loc_Tres Jotas,crecimiento_altura,crecimiento_copa,altura_actual,copa_actual
Tres_Jotas_P2_I25.0,2,3,M3,Fabaceae,Inga punctata,Guamo,12,2827,4736290.4167,2200153.115979,0.35,0.14,0,0,1,0,1,0,0,0,1,0.0,-0.04000000000000001,0.35,0.1
Tres_Jotas_P2_I25.0,2,4,M4,Fabaceae,Inga punctata,Guamo,18,2827,4736290.4167,2200153.115979,0.35,0.1,1,0,0,0,1,0,0,0,1,0.0,0.009999999999999995,0.35,0.11
Tres_Jotas_P2_I26.0,2,2,M2,Chloranthaceae,Hedyosmum racemosum,Silvo silvo,6,2827,4736292.0042,2200155.285579,0.38,0.1,1,0,0,0,1,0,0,0,1,0.02999999999999997,0.03,0.41,0.13
Tres_Jotas_P2_I26.0,2,3,M3,Chloranthaceae,Hedyosmum racemosum,Silvo silvo,12,2827,4736292.0042,2200155.285579,0.41,0.13,1,0,0,0,1,0,0,0,1,0.01000000000000001,0.07,0.42,0.2
Tres_Jotas_P2_I26.0,2,4,M4,Chloranthaceae,Hedyosmum racemosum,Silvo silvo,18,2827,4736292.0042,2200155.285579,0.42,0.2,1,0,0,0,1,0,0,0,1,0.02000000000000002,0.01999999999999999,0.44,0.22
Tres_Jotas_P2_I27.0,2,2,M2,Lauraceae,Persea caerulea,Aguacatillo,6,2827,4736293.38,2200157.031879,0.2,0.12,0,0,1,0,1,0,0,0,1,0.0,-0.03999999999999999,0.2,0.08000000000000002
Tres_Jotas_P2_I27.0,2,3,M3,Lauraceae,Persea caerulea,Aguacatillo,12,2827,4736293.38,2200157.031879,0.2,0.08,0,0,1,0,1,0,0,0,1,0.0,0.12,0.2,0.2
Tres_Jotas_P2_I28.0,2,2,M2,Asteraceae,Verbesina arborea,Camargo,6,2827,4736294.2796,2200158.830979,0.25,0.3,0,0,1,1,0,0,0,0,1,0.2,0.0,0.45,0.3
Tres_Jotas_P2_I28.0,2,3,M3,Asteraceae,Verbesina arborea,Camargo,12,2827,4736294.2796,2200158.830979,0.45,0.3,1,0,0,1,0,0,0,0,1,0.2399999999999999,0.2500000000000001,0.69,0.55
Tres_Jotas_P2_I28.0,2,4,M4,Asteraceae,Verbesina arborea,Camargo,18,2827,4736294.2796,2200158.830979,0.69,0.55,0,0,1,1,0,0,0,0,1,0.18,0.0,0.8699999999999999,0.55
Tres_Jotas_P2_I29.0,2,2,M2,Chloranthaceae,Hedyosmum racemosum,Silvo silvo,6,2827,4736294.703,2200160.788979,0.5,0.18,1,0,0,0,1,0,0,0,1,0.02000000000000002,0.1,0.52,0.28
Tres_Jotas_P2_I29.0,2,3,M3,Chloranthaceae,Hedyosmum racemosum,Silvo silvo,12,2827,4736294.703,2200160.788979,0.52,0.28,1,0,0,0,1,0,0,0,1,0.0,0.06999999999999995,0.52,0.35
Tres_Jotas_P2_I29.0,2,4,M4,Chloranthaceae,Hedyosmum racemosum,Silvo silvo,18,2827,4736294.703,2200160.788979,0.52,0.35,1,0,0,0,1,0,0,0,1,0.0,0.0,0.52,0.35
Tres_Jotas_P2_I3.0,2,2,M2,Fabaceae,Senna viarum,Alcaparro,6,2827,4736308.5142,2200191.464779,0.25,0.1,0,0,1,0,0,1,0,0,1,0.03000000000000003,0.1,0.28,0.2
Tres_Jotas_P2_I3.0,2,3,M3,Fabaceae,Senna viarum,Alcaparro,12,2827,4736308.5142,2200191.464779,0.28,0.2,1,0,0,0,0,1,0,0,1,0.0,0.0,0.28,0.2
Tres_Jotas_P2_I3.0,2,4,M4,Fabaceae,Senna viarum,Alcaparro,18,2827,4736308.5142,2200191.464779,0.28,0.2,1,0,0,0,0,1,0,0,1,0.0,0.07,0.28,0.27
Tres_Jotas_P2_I30.0,2,2,M2,Fabaceae,Inga punctata,Guamo,6,2827,4736295.338,2200164.016879,0.38,0.1,0,0,1,0,1,0,0,0,1,0.18,0.01999999999999999,0.56,0.12
Tres_Jotas_P2_I30.0,2,3,M3,Fabaceae,Inga punctata,Guamo,12,2827,4736295.338,2200164.016879,0.56,0.12,0,0,1,0,1,0,0,0,1,0.0,0.68,0.56,0.8
Tres_Jotas_P2_I30.0,2,4,M4,Fabaceae,Inga punctata,Guamo,18,2827,4736295.338,2200164.016879,0.56,0.8,0,1,0,0,1,0,0,0,1,0.0,0.0,0.56,0.8
Tres_Jotas_P2_I31.0,2,2,M2,Fabaceae,Inga punctata,Guamo,6,2827,4736296.5021,2200166.874379,0.3,0.25,0,1,0,0,1,0,0,0,1,0.0,-0.21,0.3,0.04000000000000001
Tres_Jotas_P2_I31.0,2,3,M3,Fabaceae,Inga punctata,Guamo,12,2827,4736296.5021,2200166.874379,0.3,0.04,0,0,1,0,1,0,0,0,1,0.01000000000000001,0.36,0.31,0.39999999999999997
Tres_Jotas_P2_I31.0,2,4,M4,Fabaceae,Inga punctata,Guamo,18,2827,4736296.5021,2200166.874379,0.31,0.4,0,1,0,0,1,0,0,0,1,0.0,0.0,0.31,0.4
Tres_Jotas_P2_I32.0,2,2,M2,Malvaceae,Heliocarpus popayanensis,Pestaña de mula,6,2827,4736297.4533,2200169.803179,0.2,0.12,1,0,0,1,0,0,0,0,1,0.14,0.06,0.34,0.18
Tres_Jotas_P2_I32.0,2,3,M3,Malvaceae,Heliocarpus popayanensis,Pestaña de mula,12,2827,4736297.4533,2200169.803179,0.34,0.18,1,0,0,1,0,0,0,0,1,0.19,0.12,0.53,0.3
Tres_Jotas_P2_I32.0,2,4,M4,Malvaceae,Heliocarpus popayanensis,Pestaña de mula,18,2827,4736297.4533,2200169.803179,0.53,0.3,1,0,0,1,0,0,0,0,1,0.08999999999999997,0.03000000000000003,0.62,0.33
Tres_Jotas_P2_I33.0,2,2,M2,Chloranthaceae,Hedyosmum racemosum,Silvo silvo,6,2827,4736298.7762,2200172.396079,0.21,0.16,1,0,0,0,1,0,0,0,1,0.09,0.0,0.3,0.16
Tres_Jotas_P2_I34.0,2,2,M2,Fabaceae,Inga punctata,Guamo,6,2827,4736299.7816,2200174.248179,0.35,0.35,0,0,1,0,1,0,0,0,1,0.0,-0.13,0.35,0.21999999999999997
Tres_Jotas_P2_I35.0,2,2,M2,Solanaceae,Solanum sycophanta,Tachuelo,6,2827,4736300.6283,2200176.576579,0.25,0.1,1,0,0,0,1,0,0,0,1,0.08000000000000002,0.0,0.33,0.1
Tres_Jotas_P2_I37.0,2,2,M2,Lauraceae,Persea caerulea,Aguacatillo,6,2827,4736301.6866,2200181.233179,0.23,0.13,1,0,0,0,1,0,0,0,1,0.009999999999999981,0.0,0.24,0.13
Tres_Jotas_P2_I37.0,2,3,M3,Lauraceae,Persea caerulea,Aguacatillo,12,2827,4736301.6866,2200181.233179,0.24,0.13,1,0,0,0,1,0,0,0,1,0.0,0.77,0.24,0.9
Tres_Jotas_P2_I37.0,2,4,M4,Lauraceae,Persea caerulea,Aguacatillo,18,2827,4736301.6866,2200181.233179,0.24,0.9,1,0,0,0,1,0,0,0,1,0.0,0.0,0.24,0.9
Tres_Jotas_P2_I38.0,2,2,M2,Fabaceae,Inga punctata,Guamo,6,2827,4736304.3589,2200183.773179,0.28,0.13,0,0,1,0,1,0,0,0,1,0.0,0.0,0.28,0.13
Tres_Jotas_P2_I38.0,2,3,M3,Fabaceae,Inga punctata,Guamo,12,2827,4736304.3589,2200183.773179,0.28,0.13,0,0,1,0,1,0,0,0,1,0.0,0.57,0.28,0.7
Tres_Jotas_P2_I38.0,2,4,M4,Fabaceae,Inga punctata,Guamo,18,2827,4736304.3589,2200183.773179,0.28,0.7,0,0,1,0,1,0,0,0,1,0.0,0.0,0.28,0.7
Tres_Jotas_P2_I39.0,2,2,M2,Chloranthaceae,Hedyosmum racemosum,Silvo silvo,6,2827,4736305.5244,2200185.987879,0.23,0.18,1,0,0,0,1,0,0,0,1,0.05000000000000002,0.07,0.28,0.25
Tres_Jotas_P2_I39.0,2,3,M3,Chloranthaceae,Hedyosmum racemosum,Silvo silvo,12,2827,4736305.5244,2200185.987879,0.28,0.25,1,0,0,0,1,0,0,0,1,0.01999999999999996,0.0,0.3,0.25
Tres_Jotas_P2_I39.0,2,4,M4,Chloranthaceae,Hedyosmum racemosum,Silvo silvo,18,2827,4736305.5244,2200185.987879,0.3,0.25,1,0,0,0,1,0,0,0,1,0.03000000000000003,0.0,0.33,0.25
Tres_Jotas_P2_I4.0,2,2,M2,Lythraceae,Lafoensia speciosa,Guayacán de Manizales,6,2827,4736307.9586,2200189.797879,0.38,0.1,1,0,0,1,0,0,0,0,1,0.0,0.0,0.38,0.1
Tres_Jotas_P2_I4.0,2,3,M3,Lythraceae,Lafoensia speciosa,Guayacán de Manizales,12,2827,4736307.9586,2200189.797879,0.38,0.1,1,0,0,1,0,0,0,0,1,0.0,0.07,0.38,0.17
Tres_Jotas_P2_I4.0,2,4,M4,Lythraceae,Lafoensia speciosa,Guayacán de Manizales,18,2827,4736307.9586,2200189.797879,0.38,0.17,1,0,0,1,0,0,0,0,1,0.0,0.09,0.38,0.26
Tres_Jotas_P2_I40.0,2,2,M2,Ericaceae,Cavendishia bracteata,Uvito de monte,6,2827,4736305.8155,2200188.607279,0.27,0.13,1,0,0,1,0,0,0,0,1,0.22,0.13,0.49,0.26
Tres_Jotas_P2_I40.0,2,3,M3,Ericaceae,Cavendishia bracteata,Uvito de monte,12,2827,4736305.8155,2200188.607279,0.49,0.26,1,0,0,1,0,0,0,0,1,0.01000000000000001,0.02999999999999997,0.5,0.29
Tres_Jotas_P2_I40.0,2,4,M4,Ericaceae,Cavendishia bracteata,Uvito de monte,18,2827,4736305.8155,2200188.607279,0.5,0.29,1,0,0,1,0,0,0,0,1,0.0,0.0,0.5,0.29
Tres_Jotas_P2_I41.0,2,2,M2,Lauraceae,Persea caerulea,Aguacatillo,6,2827,4736306.133,2200190.909179,0.22,0.1,1,0,0,0,1,0,0,0,1,0.01000000000000001,0.0,0.23,0.1
Tres_Jotas_P2_I41.0,2,3,M3,Lauraceae,Persea caerulea,Aguacatillo,12,2827,4736306.133,2200190.909179,0.23,0.1,1,0,0,0,1,0,0,0,1,0.0,0.0,0.23,0.1
Tres_Jotas_P2_I41.0,2,4,M4,Lauraceae,Persea caerulea,Aguacatillo,18,2827,4736306.133,2200190.909179,0.23,0.1,0,1,0,0,1,0,0,0,1,0.0,0.0,0.23,0.1
Tres_Jotas_P2_I42.0,2,2,M2,Fabaceae,Inga punctata,Guamo,6,2827,4736306.8474,2200193.052279,0.6,0.42,0,0,1,0,1,0,0,0,1,0.0,-0.09999999999999998,0.6,0.32
Tres_Jotas_P2_I42.0,2,3,M3,Fabaceae,Inga punctata,Guamo,12,2827,4736306.8474,2200193.052279,0.6,0.32,1,0,0,0,1,0,0,0,1,0.0,-0.22,0.6,0.1
Tres_Jotas_P2_I42.0,2,4,M4,Fabaceae,Inga punctata,Guamo,18,2827,4736306.8474,2200193.052279,0.6,0.1,0,1,0,0,1,0,0,0,1,0.0,0.009999999999999995,0.6,0.11
Tres_Jotas_P2_I43.0,2,2,M2,Melastomataceae,Miconia theaezans,Nigüito,6,2827,4736307.0855,2200195.195379,0.23,0.19,1,0,0,1,0,0,0,0,1,0.0,0.0,0.23,0.19
Tres_Jotas_P2_I43.0,2,3,M3,Melastomataceae,Miconia theaezans,Nigüito,12,2827,4736307.0855,2200195.195379,0.23,0.19,0,0,1,1,0,0,0,0,1,0.0,0.0,0.23,0.19
Tres_Jotas_P2_I43.0,2,4,M4,Melastomataceae,Miconia theaezans,Nigüito,18,2827,4736307.0855,2200195.195379,0.23,0.19,1,0,0,1,0,0,0,0,1,0.0,0.0,0.23,0.19
Tres_Jotas_P2_I44.0,2,2,M2,Malvaceae,Heliocarpus popayanensis,Pestaña de mula,6,2827,4736307.8131,2200197.490679,0.2,0.12,1,0,0,1,0,0,0,0,1,0.26,0.1,0.46,0.22
Tres_Jotas_P2_I44.0,2,3,M3,Malvaceae,Heliocarpus popayanensis,Pestaña de mula,12,2827,4736307.8131,2200197.490679,0.46,0.22,1,0,0,1,0,0,0,0,1,0.22,0.23,0.68,0.45
Tres_Jotas_P2_I44.0,2,4,M4,Malvaceae,Heliocarpus popayanensis,Pestaña de mula,18,2827,4736307.8131,2200197.490679,0.68,0.45,1,0,0,1,0,0,0,0,1,0.09999999999999998,0.0,0.78,0.45
Tres_Jotas_P2_I45.0,2,2,M2,Sapindaceae,Dodonaea viscosa,Hayuelo,6,2827,4736305.2466,2200198.297679,0.2,0.15,1,0,0,1,0,0,0,0,1,0.07,0.0,0.27,0.15
Tres_Jotas_P2_I45.0,2,3,M3,Sapindaceae,Dodonaea viscosa,Hayuelo,12,2827,4736305.2466,2200198.297679,0.27,0.15,1,0,0,1,0,0,0,0,1,0.02999999999999997,0.1,0.3,0.25
Tres_Jotas_P2_I45.0,2,4,M4,Sapindaceae,Dodonaea viscosa,Hayuelo,18,2827,4736305.2466,2200198.297679,0.3,0.25,1,0,0,1,0,0,0,0,1,0.21,0.19,0.51,0.44
Tres_Jotas_P2_I46.0,2,2,M2,Ericaceae,Cavendishia bracteata,Uvito de monte,6,2827,4736305.2598,2200196.544779,0.26,0.21,1,0,0,1,0,0,0,0,1,-0.1,0.0,0.16,0.21
Tres_Jotas_P2_I46.0,2,3,M3,Ericaceae,Cavendishia bracteata,Uvito de monte,12,2827,4736305.2598,2200196.544779,0.16,0.21,1,0,0,1,0,0,0,0,1,0.04000000000000001,0.05000000000000002,0.2,0.26
Tres_Jotas_P2_I46.0,2,4,M4,Ericaceae,Cavendishia bracteata,Uvito de monte,18,2827,4736305.2598,2200196.544779,0.2,0.26,0,0,1,1,0,0,0,0,1,0.03999999999999998,0.03999999999999998,0.24,0.3
Tres_Jotas_P2_I48.0,2,2,M2,Sapindaceae,Dodonaea viscosa,Hayuelo,6,2827,4736304.5455,2200192.258579,0.31,0.18,1,0,0,1,0,0,0,0,1,0.14,0.0,0.45,0.18
Tres_Jotas_P2_I48.0,2,3,M3,Sapindaceae,Dodonaea viscosa,Hayuelo,12,2827,4736304.5455,2200192.258579,0.45,0.18,1,0,0,1,0,0,0,0,1,0.2499999999999999,0.22,0.7,0.4
Tres_Jotas_P2_I48.0,2,4,M4,Sapindaceae,Dodonaea viscosa,Hayuelo,18,2827,4736304.5455,2200192.258579,0.7,0.4,1,0,0,1,0,0,0,0,1,0.1000000000000001,0.0,0.8,0.4
Tres_Jotas_P2_I49.0,2,2,M2,Malvaceae,Heliocarpus popayanensis,Pestaña de mula,6,2827,4736303.9621,2200190.599479,0.2,0.13,1,0,0,1,0,0,0,0,1,0.35,0.09,0.55,0.22
Tres_Jotas_P2_I49.0,2,3,M3,Malvaceae,Heliocarpus popayanensis,Pestaña de mula,12,2827,4736303.9621,2200190.599479,0.55,0.22,1,0,0,1,0,0,0,0,1,0.0,0.0,0.55,0.22
Tres_Jotas_P2_I49.0,2,4,M4,Malvaceae,Heliocarpus popayanensis,Pestaña de mula,18,2827,4736303.9621,2200190.599479,0.55,0.22,1,0,0,1,0,0,0,0,1,0.01000000000000001,0.11,0.56,0.33
Tres_Jotas_P2_I5.0,2,2,M2,Fabaceae,Senna viarum,Alcaparro,6,2827,4736307.3236,2200187.178479,0.25,0.19,1,0,0,0,0,1,0,0,1,0.27,-0.19,0.52,0.0
Tres_Jotas_P2_I5.0,2,3,M3,Fabaceae,Senna viarum,Alcaparro,12,2827,4736307.3236,2200187.178479,0.52,0.0,1,0,0,0,0,1,0,0,1,0.0,0.3,0.52,0.3
Tres_Jotas_P2_I5.0,2,4,M4,Fabaceae,Senna viarum,Alcaparro,18,2827,4736307.3236,2200187.178479,0.52,0.3,1,0,0,0,0,1,0,0,1,0.01000000000000001,0.14,0.53,0.44
Tres_Jotas_P2_I50.0,2,2,M2,Ericaceae,Cavendishia bracteata,Uvito de monte,6,2827,4736303.2741,2200188.324079,0.24,0.18,1,0,0,1,0,0,0,0,1,0.02000000000000002,0.0,0.26,0.18
Tres_Jotas_P2_I50.0,2,3,M3,Ericaceae,Cavendishia bracteata,Uvito de monte,12,2827,4736303.2741,2200188.324079,0.26,0.18,1,0,0,1,0,0,0,0,1,0.02000000000000002,0.01000000000000001,0.28,0.19
Tres_Jotas_P2_I51.0,2,2,M2,Sapindaceae,Dodonaea viscosa,Hayuelo,6,2827,4736303.3019,2200186.199579,0.2,0.13,1,0,0,1,0,0,0,0,1,0.0,0.0,0.2,0.13
Tres_Jotas_P2_I51.0,2,3,M3,Sapindaceae,Dodonaea viscosa,Hayuelo,12,2827,4736303.3019,2200186.199579,0.2,0.13,1,0,0,1,0,0,0,0,1,0.03999999999999998,0.0,0.24,0.13
Tres_Jotas_P2_I51.0,2,4,M4,Sapindaceae,Dodonaea viscosa,Hayuelo,18,2827,4736303.3019,2200186.199579,0.24,0.13,1,0,0,1,0,0,0,0,1,0.16,0.01999999999999999,0.4,0.15
Tres_Jotas_P2_I52.0,2,2,M2,Asteraceae,Montanoa quadrangularis,Arboloco,6,2827,4736301.6866,2200184.090679,0.24,0.06,1,0,0,1,0,0,0,0,1,0.06,0.4,0.3,0.46
Tres_Jotas_P2_I52.0,2,3,M3,Asteraceae,Montanoa quadrangularis,Arboloco,12,2827,4736301.6866,2200184.090679,0.3,0.46,1,0,0,1,0,0,0,0,1,0.07,0.0,0.37,0.46
Tres_Jotas_P2_I52.0,2,4,M4,Asteraceae,Montanoa quadrangularis,Arboloco,18,2827,4736301.6866,2200184.090679,0.37,0.46,1,0,0,1,0,0,0,0,1,0.03000000000000003,0.0,0.4,0.46
Tres_Jotas_P2_I54.0,2,2,M2,Sapindaceae,Dodonaea viscosa,Hayuelo,6,2827,4736298.8291,2200179.222379,0.2,0.14,1,0,0,1,0,0,0,0,1,0.04999999999999999,0.01999999999999999,0.25,0.16
Tres_Jotas_P2_I54.0,2,3,M3,Sapindaceae,Dodonaea viscosa,Hayuelo,12,2827,4736298.8291,2200179.222379,0.25,0.16,1,0,0,1,0,0,0,0,1,0.13,0.11,0.38,0.27
Tres_Jotas_P2_I54.0,2,4,M4,Sapindaceae,Dodonaea viscosa,Hayuelo,18,2827,4736298.8291,2200179.222379,0.38,0.27,1,0,0,1,0,0,0,0,1,0.11,0.0,0.49,0.27
Tres_Jotas_P2_I55.0,2,2,M2,Asteraceae,Montanoa quadrangularis,Arboloco,6,2827,4736298.5116,2200177.423179,0.24,0.06,1,0,0,1,0,0,0,0,1,0.46,0.54,0.7,0.6000000000000001
Tres_Jotas_P2_I55.0,2,3,M3,Asteraceae,Montanoa quadrangularis,Arboloco,12,2827,4736298.5116,2200177.423179,0.7,0.6,1,0,0,1,0,0,0,0,1,0.1000000000000001,0.0,0.8,0.6
Tres_Jotas_P2_I55.0,2,4,M4,Asteraceae,Montanoa quadrangularis,Arboloco,18,2827,4736298.5116,2200177.423179,0.8,0.6,1,0,0,1,0,0,0,0,1,0.09999999999999998,0.0,0.9,0.6
Tres_Jotas_P2_I56.0,2,2,M2,Malvaceae,Heliocarpus popayanensis,Pestaña de mula,6,2827,4736297.3475,2200175.200679,0.2,0.12,1,0,0,1,0,0,0,0,1,0.34,0.1,0.54,0.22
Tres_Jotas_P2_I56.0,2,3,M3,Malvaceae,Heliocarpus popayanensis,Pestaña de mula,12,2827,4736297.3475,2200175.200679,0.54,0.22,1,0,0,1,0,0,0,0,1,0.1899999999999999,0.12,0.73,0.33999999999999997
Tres_Jotas_P2_I56.0,2,4,M4,Malvaceae,Heliocarpus popayanensis,Pestaña de mula,18,2827,4736297.3475,2200175.200679,0.73,0.34,1,0,0,1,0,0,0,0,1,0.17,0.0,0.9,0.34
Tres_Jotas_P2_I57.0,2,2,M2,Sapindaceae,Dodonaea viscosa,Hayuelo,6,2827,4736295.4425,2200173.507379,0.2,0.1,1,0,0,1,0,0,0,0,1,0.0,0.0,0.2,0.1
Tres_Jotas_P2_I57.0,2,3,M3,Sapindaceae,Dodonaea viscosa,Hayuelo,12,2827,4736295.4425,2200173.507379,0.2,0.1,1,0,0,1,0,0,0,0,1,0.08000000000000002,0.13,0.28,0.23
Tres_Jotas_P2_I57.0,2,4,M4,Sapindaceae,Dodonaea viscosa,Hayuelo,18,2827,4736295.4425,2200173.507379,0.28,0.23,1,0,0,1,0,0,0,0,1,0.14,0.06999999999999998,0.42000000000000004,0.3
Tres_Jotas_P2_I58.0,2,2,M2,Melastomataceae,Miconia theaezans,Nigüito,6,2827,4736296.2891,2200171.390679,0.2,0.1,1,0,0,1,0,0,0,0,1,0.07,0.07999999999999999,0.27,0.18
Tres_Jotas_P2_I58.0,2,3,M3,Melastomataceae,Miconia theaezans,Nigüito,12,2827,4736296.2891,2200171.390679,0.27,0.18,1,0,0,1,0,0,0,0,1,0.07999999999999996,0.06,0.35,0.24
Tres_Jotas_P2_I58.0,2,4,M4,Melastomataceae,Miconia theaezans,Nigüito,18,2827,4736296.2891,2200171.390679,0.35,0.24,1,0,0,1,0,0,0,0,1,0.2000000000000001,0.04000000000000004,0.55,0.28
Tres_Jotas_P2_I59.0,2,2,M2,Asteraceae,Montanoa quadrangularis,Arboloco,6,2827,4736294.1725,2200169.803179,0.24,0.04,1,0,0,1,0,0,0,0,1,0.45,0.57,0.69,0.61
Tres_Jotas_P2_I59.0,2,3,M3,Asteraceae,Montanoa quadrangularis,Arboloco,12,2827,4736294.1725,2200169.803179,0.69,0.61,1,0,0,1,0,0,0,0,1,0.6100000000000001,0.0,1.3,0.61
Tres_Jotas_P2_I59.0,2,4,M4,Asteraceae,Montanoa quadrangularis,Arboloco,18,2827,4736294.1725,2200169.803179,1.3,0.61,0,0,1,1,0,0,0,0,1,0.0,0.11,1.3,0.72
Tres_Jotas_P2_I6.0,2,2,M2,Calophyllaceae,Calophyllum brasiliense,Barcino,6,2827,4736306.4505,2200184.797279,0.3,0.1,1,0,0,0,0,1,0,0,1,0.0,-0.1,0.3,0.0
Tres_Jotas_P2_I6.0,2,3,M3,Calophyllaceae,Calophyllum brasiliense,Barcino,12,2827,4736306.4505,2200184.797279,0.3,0.0,1,0,0,0,0,1,0,0,1,0.0,0.25,0.3,0.25
Tres_Jotas_P2_I6.0,2,4,M4,Calophyllaceae,Calophyllum brasiliense,Barcino,18,2827,4736306.4505,2200184.797279,0.3,0.25,1,0,0,0,0,1,0,0,1,0.01000000000000001,0.0,0.31,0.25
Tres_Jotas_P2_I60.0,2,2,M2,Sapindaceae,Dodonaea viscosa,Hayuelo,6,2827,4736295.125,2200168.109879,0.25,0.14,1,0,0,1,0,0,0,0,1,0.09999999999999998,0.0,0.35,0.14
Tres_Jotas_P2_I60.0,2,3,M3,Sapindaceae,Dodonaea viscosa,Hayuelo,12,2827,4736295.125,2200168.109879,0.35,0.14,1,0,0,1,0,0,0,0,1,0.22,0.14,0.57,0.28
Tres_Jotas_P2_I60.0,2,4,M4,Sapindaceae,Dodonaea viscosa,Hayuelo,18,2827,4736295.125,2200168.109879,0.57,0.28,1,0,0,1,0,0,0,0,1,0.12,0.16,0.69,0.44000000000000006
Tres_Jotas_P2_I61.0,2,2,M2,Ericaceae,Cavendishia bracteata,Uvito de monte,6,2827,4736293.5917,2200167.509379,0.2,0.15,1,0,0,1,0,0,0,0,1,0.0,0.0,0.2,0.15
Tres_Jotas_P2_I61.0,2,3,M3,Ericaceae,Cavendishia bracteata,Uvito de monte,12,2827,4736293.5917,2200167.509379,0.2,0.15,1,0,0,1,0,0,0,0,1,0.09999999999999998,0.03,0.3,0.18
Tres_Jotas_P2_I61.0,2,4,M4,Ericaceae,Cavendishia bracteata,Uvito de monte,18,2827,4736293.5917,2200167.509379,0.3,0.18,1,0,0,1,0,0,0,0,1,0.13,0.05000000000000002,0.43,0.23
Tres_Jotas_P2_I62.0,2,2,M2,Asteraceae,Verbesina arborea,Camargo,6,2827,4736293.0096,2200165.392679,0.25,0.13,1,0,0,1,0,0,0,0,1,0.35,0.15,0.6,0.28
Tres_Jotas_P2_I62.0,2,3,M3,Asteraceae,Verbesina arborea,Camargo,12,2827,4736293.0096,2200165.392679,0.6,0.28,1,0,0,1,0,0,0,0,1,0.3200000000000001,0.12,0.9200000000000002,0.4
Tres_Jotas_P2_I62.0,2,4,M4,Asteraceae,Verbesina arborea,Camargo,18,2827,4736293.0096,2200165.392679,0.92,0.4,1,0,0,1,0,0,0,0,1,0.2099999999999999,0.1699999999999999,1.13,0.57
Tres_Jotas_P2_I63.0,2,2,M2,Malvaceae,Heliocarpus popayanensis,Pestaña de mula,6,2827,4736293.2742,2200162.217679,0.24,0.1,1,0,0,1,0,0,0,0,1,0.11,0.04999999999999999,0.35,0.15
Tres_Jotas_P2_I63.0,2,3,M3,Malvaceae,Heliocarpus popayanensis,Pestaña de mula,12,2827,4736293.2742,2200162.217679,0.35,0.15,1,0,0,1,0,0,0,0,1,0.18,0.23,0.53,0.38
Tres_Jotas_P2_I63.0,2,4,M4,Malvaceae,Heliocarpus popayanensis,Pestaña de mula,18,2827,4736293.2742,2200162.217679,0.53,0.38,1,0,0,1,0,0,0,0,1,0.03999999999999992,0.0,0.57,0.38
Tres_Jotas_P2_I64.0,2,2,M2,Ericaceae,Cavendishia bracteata,Uvito de monte,6,2827,4736292.6921,2200160.312679,0.28,0.21,1,0,0,1,0,0,0,0,1,0.0,0.03,0.28,0.24
Tres_Jotas_P2_I64.0,2,3,M3,Ericaceae,Cavendishia bracteata,Uvito de monte,12,2827,4736292.6921,2200160.312679,0.28,0.24,1,0,0,1,0,0,0,0,1,0.09999999999999998,0.21,0.38,0.44999999999999996
Tres_Jotas_P2_I64.0,2,4,M4,Ericaceae,Cavendishia bracteata,Uvito de monte,18,2827,4736292.6921,2200160.312679,0.38,0.45,1,0,0,1,0,0,0,0,1,0.09999999999999998,0.0,0.48,0.45
Tres_Jotas_P2_I65.0,2,2,M2,Lythraceae,Lafoensia speciosa,Guayacán de Manizales,6,2827,4736292.2159,2200158.619379,0.3,0.1,1,0,0,1,0,0,0,0,1,0.04000000000000004,0.0,0.34,0.1
Tres_Jotas_P2_I65.0,2,3,M3,Lythraceae,Lafoensia speciosa,Guayacán de Manizales,12,2827,4736292.2159,2200158.619379,0.34,0.1,1,0,0,1,0,0,0,0,1,0.0,0.04999999999999999,0.34,0.15
Tres_Jotas_P2_I65.0,2,4,M4,Lythraceae,Lafoensia speciosa,Guayacán de Manizales,18,2827,4736292.2159,2200158.619379,0.34,0.15,1,0,0,1,0,0,0,0,1,0.01999999999999996,0.02000000000000002,0.36,0.17
Tres_Jotas_P2_I66.0,2,2,M2,Melastomataceae,Miconia theaezans,Nigüito,6,2827,4736291.2104,2200156.925979,0.24,0.08,1,0,0,1,0,0,0,0,1,0.0,0.03,0.24,0.11
Tres_Jotas_P2_I66.0,2,3,M3,Melastomataceae,Miconia theaezans,Nigüito,12,2827,4736291.2104,2200156.925979,0.24,0.11,1,0,0,1,0,0,0,0,1,0.0,0.0,0.24,0.11
Tres_Jotas_P2_I66.0,2,4,M4,Melastomataceae,Miconia theaezans,Nigüito,18,2827,4736291.2104,2200156.925979,0.24,0.11,1,0,0,1,0,0,0,0,1,0.0,0.06000000000000001,0.24,0.17
Tres_Jotas_P2_I67.0,2,2,M2,Asteraceae,Verbesina arborea,Camargo,6,2827,4736289.2525,2200154.809379,0.25,0.05,1,0,0,1,0,0,0,0,1,0.18,0.27,0.43,0.32
Tres_Jotas_P2_I67.0,2,3,M3,Asteraceae,Verbesina arborea,Camargo,12,2827,4736289.2525,2200154.809379,0.43,0.32,1,0,0,1,0,0,0,0,1,0.54,0.3799999999999999,0.97,0.7
